id1,id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
4453,17913,0,supdup,S0,0,0,0,0,0,0,150,1.0,1.0,0.0,0.0,0.04,255,6,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
4454,17914,0,uucp_path,REJ,0,0,0,0,0,0,108,0.0,0.0,1.0,1.0,0.04,255,4,0.02,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4455,17915,0,bgp,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.04,255,5,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
4456,17933,0,private,S0,0,0,0,0,0,0,292,1.0,1.0,0.0,0.0,0.04,255,3,0.01,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
4457,17936,0,ftp_data,S0,0,0,0,0,0,0,63,1.0,1.0,0.0,0.0,0.24,255,43,0.17,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
4458,17944,0,private,S0,0,0,0,0,0,0,274,1.0,1.0,0.0,0.0,0.07,255,19,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
4459,17948,0,private,S0,0,0,0,0,0,0,265,1.0,1.0,0.0,0.0,0.05,125,12,0.1,0.08,0.98,1.0,0.0,0.0,technician,Dos,neptune
4460,17953,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,152,7,0.05,0.02,0.0,0.0,0.0,0.0,superuser,Dos,smurf
4461,17959,0,private,REJ,0,0,0,0,0,0,35,0.0,0.0,1.0,1.0,0.34,255,9,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4462,17966,0,private,S0,0,0,0,0,0,0,65,1.0,1.0,0.0,0.0,0.14,255,9,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4463,17967,0,csnet_ns,S0,0,0,0,0,0,0,231,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
4464,17968,0,private,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.04,255,2,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4465,17969,0,auth,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.1,255,23,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
4466,17970,0,netbios_dgm,S0,0,0,0,0,0,0,146,1.0,1.0,0.0,0.0,0.12,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4467,17976,0,private,S0,0,0,0,0,0,0,211,1.0,1.0,0.0,0.0,0.02,255,10,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4468,17979,0,private,SF,28,0,3,0,0,0,99,0.0,0.0,0.0,0.0,1.0,171,99,0.58,0.02,0.0,0.0,0.0,0.0,technician,Dos,teardrop
4469,17983,0,ctf,REJ,0,0,0,0,0,0,141,0.0,0.0,1.0,1.0,0.12,255,17,0.07,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
4471,17988,0,private,SF,28,0,3,0,0,0,165,0.61,0.0,0.0,0.0,0.39,255,65,0.25,0.75,0.09,0.0,0.66,0.0,technician,Dos,teardrop
4473,18005,0,private,SF,28,0,3,0,0,0,42,0.0,0.0,0.0,0.0,1.0,255,9,0.04,0.01,0.0,0.0,0.0,0.0,superuser,Dos,teardrop
4474,18010,0,ssh,S0,0,0,0,0,0,0,237,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4475,18013,0,private,S0,0,0,0,0,0,0,282,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
4477,18025,0,discard,RSTO,0,0,0,0,0,0,270,0.0,0.0,1.0,1.0,0.07,255,19,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4478,18026,0,hostnames,S0,0,0,0,0,0,0,292,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4479,18028,0,private,S0,0,0,0,0,0,0,172,1.0,1.0,0.0,0.0,0.03,255,18,0.07,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
4480,18034,0,time,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.1,255,21,0.08,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4481,18047,0,http,SF,54540,8314,0,1,1,0,6,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.06,0.06,technician,Dos,back
4482,18048,0,private,S0,0,0,0,0,0,0,132,1.0,1.0,0.0,0.0,0.12,255,29,0.11,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
4483,18050,0,kshell,REJ,0,0,0,0,0,0,147,0.0,0.0,1.0,1.0,0.14,255,20,0.08,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
4484,18051,0,link,S0,0,0,0,0,0,0,298,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4485,18061,0,private,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.01,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4489,18081,0,http,SF,54540,8314,0,1,1,0,3,0.0,0.0,0.0,0.0,1.0,183,183,1.0,0.0,0.0,0.0,0.01,0.01,technician,Dos,back
4490,18083,0,ftp_data,S0,0,0,0,0,0,0,57,1.0,1.0,0.0,0.0,0.25,255,54,0.21,0.03,1.0,1.0,0.0,0.0,technician,Dos,neptune
4491,18090,0,ftp_data,S0,0,0,0,0,0,0,3,1.0,1.0,0.0,0.0,0.33,255,55,0.22,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
4492,18092,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,244,0.96,0.01,0.0,0.0,0.04,0.0,technician,Dos,smurf
4493,18095,0,private,S0,0,0,0,0,0,0,99,1.0,1.0,0.0,0.0,0.11,255,3,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4494,18096,0,link,S0,0,0,0,0,0,0,257,1.0,1.0,0.0,0.0,0.03,255,13,0.05,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4495,18101,0,ecr_i,SF,520,0,0,0,0,0,323,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
4496,18118,0,vmnet,S0,0,0,0,0,0,0,283,1.0,1.0,0.0,0.0,0.01,255,5,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4498,18125,0,private,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4499,18126,0,domain,S0,0,0,0,0,0,0,227,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4501,18131,0,iso_tsap,S0,0,0,0,0,0,0,290,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4502,18132,0,private,S0,0,0,0,0,0,0,258,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4503,18139,0,private,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.16,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4504,18144,0,domain,S0,0,0,0,0,0,0,118,1.0,1.0,0.0,0.0,0.19,255,10,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4505,18150,0,private,S0,0,0,0,0,0,0,289,1.0,1.0,0.0,0.0,0.03,255,14,0.05,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4506,18158,0,telnet,S0,0,0,0,0,0,0,33,1.0,1.0,0.0,0.0,0.09,255,51,0.2,0.03,1.0,1.0,0.0,0.0,technician,Dos,neptune
4507,18165,0,supdup,REJ,0,0,0,0,0,0,149,0.0,0.0,1.0,1.0,0.13,255,14,0.05,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
4508,18168,0,http,S0,0,0,0,0,0,0,130,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4509,18171,0,iso_tsap,S0,0,0,0,0,0,0,205,1.0,1.0,0.0,0.0,0.09,255,19,0.07,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
4510,18181,0,sql_net,S0,0,0,0,0,0,0,242,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4511,18191,0,iso_tsap,S0,0,0,0,0,0,0,10,1.0,1.0,0.0,0.0,0.5,255,5,0.02,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
4512,18197,0,private,S0,0,0,0,0,0,0,254,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4514,18205,0,private,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4515,18208,0,domain,S0,0,0,0,0,0,0,272,1.0,1.0,0.0,0.0,0.07,255,18,0.07,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4516,18209,0,gopher,S0,0,0,0,0,0,0,242,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4517,18242,0,private,S0,0,0,0,0,0,0,222,1.0,1.0,0.0,0.0,0.09,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4519,18254,0,private,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4522,18268,0,smtp,S0,0,0,0,0,0,0,18,1.0,0.9,0.0,0.0,1.0,160,138,0.49,0.01,0.99,0.57,0.0,0.0,admin,Dos,neptune
4523,18273,0,private,S0,0,0,0,0,0,0,118,1.0,1.0,0.0,0.0,0.03,255,2,0.01,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
4524,18280,0,uucp,S0,0,0,0,0,0,0,130,1.0,1.0,0.0,0.0,0.07,255,9,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4526,18286,0,time,S0,0,0,0,0,0,0,223,1.0,1.0,0.0,0.0,0.06,255,19,0.07,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4527,18288,0,http,SF,54540,8314,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0,36,36,1.0,0.0,0.0,0.0,0.31,0.31,superuser,Dos,back
4528,18289,0,private,REJ,0,0,0,0,0,0,81,0.0,0.0,1.0,1.0,0.04,255,3,0.01,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
4530,18296,0,printer,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.11,255,12,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4531,18306,0,uucp_path,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.04,255,7,0.03,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
4532,18308,0,mtp,REJ,0,0,0,0,0,0,226,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4533,18325,0,imap4,REJ,0,0,0,0,0,0,270,0.0,0.0,1.0,1.0,0.04,255,12,0.05,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
4536,18343,0,link,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4537,18345,0,http,SF,54540,8314,0,1,1,0,5,0.0,0.0,0.0,0.17,1.0,126,126,1.0,0.0,0.0,0.0,0.05,0.05,superuser,Dos,back
4538,18353,0,finger,S0,0,0,0,0,0,0,24,1.0,1.0,0.0,0.0,0.25,255,64,0.25,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4540,18367,0,vmnet,S0,0,0,0,0,0,0,274,1.0,1.0,0.0,0.0,0.07,255,18,0.07,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4541,18371,0,domain,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4542,18376,13,http,SF,54540,8314,0,1,1,0,3,0.0,0.0,0.67,0.67,1.0,17,17,1.0,0.0,0.0,0.0,0.47,0.47,technician,Dos,back
4544,18382,0,ssh,S0,0,0,0,0,0,0,130,1.0,1.0,0.0,0.0,0.08,255,9,0.04,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4545,18391,0,private,S0,0,0,0,0,0,0,128,1.0,1.0,0.0,0.0,0.16,255,14,0.05,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4546,18393,0,kshell,S0,0,0,0,0,0,0,147,1.0,1.0,0.0,0.0,0.12,255,18,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4547,18398,0,private,S0,0,0,0,0,0,0,167,1.0,1.0,0.0,0.0,0.08,255,14,0.05,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4548,18402,0,private,S0,0,0,0,0,0,0,109,1.0,1.0,0.0,0.0,0.05,255,8,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4549,18406,0,ftp,RSTO,0,0,0,0,0,0,279,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4550,18410,0,name,REJ,0,0,0,0,0,0,187,0.0,0.0,1.0,1.0,0.05,255,10,0.04,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
4551,18412,0,supdup,REJ,0,0,0,0,0,0,238,0.0,0.0,1.0,1.0,0.08,255,19,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4552,18415,0,klogin,S0,0,0,0,0,0,0,23,1.0,1.0,0.0,0.0,0.78,255,18,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
4554,18422,0,ftp_data,S0,0,0,0,0,0,0,29,1.0,1.0,0.0,0.0,0.24,255,47,0.18,0.04,1.0,1.0,0.0,0.0,admin,Dos,neptune
4556,18428,0,private,REJ,0,0,0,0,0,0,141,0.0,0.0,1.0,1.0,0.09,255,7,0.03,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4557,18431,0,private,S0,0,0,0,0,0,0,100,1.0,1.0,0.0,0.0,0.18,255,18,0.07,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4558,18432,0,exec,RSTO,0,0,0,0,0,0,121,0.0,0.0,1.0,1.0,0.16,255,19,0.07,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
4559,18433,0,finger,S0,0,0,0,0,0,0,179,1.0,1.0,0.0,0.0,0.02,255,3,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4560,18438,0,link,S0,0,0,0,0,0,0,122,1.0,1.0,0.0,0.0,0.02,255,5,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
4561,18447,0,private,S0,0,0,0,0,0,0,176,1.0,1.0,0.0,0.0,0.02,255,18,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4562,18451,0,private,S0,0,0,0,0,0,0,68,1.0,1.0,0.0,0.0,0.01,255,15,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
4563,18453,0,discard,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4564,18455,0,private,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.04,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4566,18460,0,systat,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.08,255,20,0.08,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
4567,18467,0,private,S0,0,0,0,0,0,0,256,1.0,1.0,0.0,0.0,0.02,255,7,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4569,18495,0,private,S0,0,0,0,0,0,0,240,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4570,18498,0,http,SF,54540,8314,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0,131,131,1.0,0.0,0.0,0.0,0.02,0.02,admin,Dos,back
4572,18504,0,private,REJ,0,0,0,0,0,0,122,0.0,0.0,1.0,1.0,0.02,255,3,0.01,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
4573,18505,0,private,S0,0,0,0,0,0,0,108,1.0,1.0,0.0,0.0,0.16,255,3,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4574,18509,0,private,S0,0,0,0,0,0,0,82,1.0,1.0,0.0,0.0,0.22,255,3,0.01,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4575,18510,0,private,S0,0,0,0,0,0,0,262,1.0,1.0,0.0,0.0,0.05,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4576,18512,0,private,S0,0,0,0,0,0,0,148,1.0,1.0,0.0,0.0,0.06,99,9,0.09,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4577,18513,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,12,0.05,0.26,0.0,0.0,0.0,0.0,admin,Dos,smurf
4578,18517,0,netbios_dgm,REJ,0,0,0,0,0,0,242,0.0,0.0,1.0,1.0,0.07,255,16,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
4580,18521,0,smtp,S0,0,0,0,0,0,0,4,1.0,0.67,0.0,0.0,1.0,146,129,0.44,0.01,0.99,0.5,0.0,0.0,admin,Dos,neptune
4581,18523,0,private,REJ,0,0,0,0,0,0,129,0.0,0.0,1.0,1.0,0.05,255,3,0.01,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
4582,18531,0,nntp,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4583,18537,0,netbios_ns,S0,0,0,0,0,0,0,243,1.0,1.0,0.0,0.0,0.07,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4584,18538,0,ecr_i,SF,1032,0,0,0,0,0,115,0.0,0.0,0.0,0.0,1.0,255,115,0.45,0.02,0.0,0.0,0.0,0.0,technician,Dos,smurf
4585,18539,0,nnsp,S0,0,0,0,0,0,0,227,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
4588,18562,0,csnet_ns,S0,0,0,0,0,0,0,227,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4589,18565,0,ecr_i,SF,1032,0,0,0,0,0,301,0.0,0.0,0.0,0.0,1.0,169,75,0.44,0.04,0.01,0.0,0.37,0.0,admin,Dos,smurf
4590,18569,0,http,SF,54540,8314,0,1,1,0,6,0.17,0.17,0.17,0.17,1.0,255,255,1.0,0.0,0.0,0.0,0.06,0.06,admin,Dos,back
4591,18577,0,ecr_i,SF,1480,0,1,0,0,0,20,0.0,0.0,0.0,0.0,1.0,104,20,0.19,0.04,0.0,0.0,0.0,0.0,technician,Dos,pod
4592,18579,0,private,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.17,255,16,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4593,18581,0,private,S0,0,0,0,0,0,0,273,1.0,1.0,0.0,0.0,0.04,255,12,0.05,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
4594,18584,0,bgp,S0,0,0,0,0,0,0,91,1.0,1.0,0.0,0.0,0.12,255,3,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4596,18599,0,bgp,S0,0,0,0,0,0,0,221,1.0,1.0,0.0,0.0,0.08,255,3,0.01,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
4597,18601,0,private,S0,0,0,0,0,0,0,269,1.0,1.0,0.0,0.0,0.04,255,11,0.04,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4598,18608,0,private,S0,0,0,0,0,0,0,176,1.0,1.0,0.0,0.0,0.04,255,15,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4599,18612,0,finger,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4600,18613,0,telnet,S0,0,0,0,0,0,0,66,1.0,1.0,0.0,0.0,0.3,255,73,0.29,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
4601,18615,0,systat,REJ,0,0,0,0,0,0,294,0.0,0.0,1.0,1.0,0.04,255,13,0.05,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
4602,18616,0,private,SF,28,0,3,0,0,0,40,0.0,0.0,0.0,0.0,1.0,112,40,0.36,0.04,0.0,0.0,0.0,0.0,admin,Dos,teardrop
4604,18620,0,exec,S0,0,0,0,0,0,0,79,1.0,1.0,0.0,0.0,0.25,255,20,0.08,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
4605,18622,0,ctf,S0,0,0,0,0,0,0,235,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4606,18624,0,kshell,S0,0,0,0,0,0,0,65,1.0,1.0,0.0,0.0,0.08,255,5,0.02,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
4609,18639,0,netbios_dgm,S0,0,0,0,0,0,0,111,1.0,1.0,0.0,0.0,0.21,255,23,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4611,18654,0,private,S0,0,0,0,0,0,0,197,1.0,1.0,0.0,0.0,0.1,255,19,0.07,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4612,18661,0,finger,RSTO,0,0,0,0,0,0,244,0.0,0.0,1.0,1.0,0.07,255,18,0.07,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
4613,18666,0,daytime,S0,0,0,0,0,0,0,244,1.0,1.0,0.0,0.0,0.0,255,12,0.05,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
4614,18667,0,private,S0,0,0,0,0,0,0,22,1.0,1.0,0.0,0.0,0.41,255,9,0.04,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
4615,18673,0,nnsp,S0,0,0,0,0,0,0,252,1.0,1.0,0.0,0.0,0.1,255,25,0.1,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
4616,18679,0,uucp,S0,0,0,0,0,0,0,107,1.0,1.0,0.0,0.0,0.06,255,6,0.02,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
4617,18680,0,private,S0,0,0,0,0,0,0,157,1.0,1.0,0.0,0.0,0.04,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4618,18681,0,private,SF,28,0,3,0,0,0,55,0.0,0.0,0.0,0.0,1.0,255,22,0.09,0.01,0.0,0.0,0.0,0.0,admin,Dos,teardrop
4619,18683,0,private,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.15,255,20,0.08,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4620,18691,0,private,S0,0,0,0,0,0,0,164,1.0,1.0,0.0,0.0,0.07,255,12,0.05,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
4621,18701,0,ecr_i,SF,1032,0,0,0,0,0,276,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
4622,18702,0,private,SF,28,0,3,0,0,0,76,0.0,0.0,0.0,0.0,1.0,255,76,0.3,0.02,0.0,0.0,0.0,0.0,superuser,Dos,teardrop
4624,18707,0,smtp,S0,0,0,0,0,0,0,199,1.0,1.0,0.0,0.0,0.01,255,9,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4625,18708,0,private,S0,0,0,0,0,0,0,290,1.0,1.0,0.0,0.0,0.05,255,13,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4626,18709,0,ecr_i,SF,1032,0,0,0,0,0,233,0.0,0.0,0.0,0.0,1.0,255,233,0.91,0.01,0.0,0.0,0.0,0.0,technician,Dos,smurf
4627,18711,0,private,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.01,255,18,0.07,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4629,18720,0,private,S0,0,0,0,0,0,0,13,1.0,1.0,0.0,0.0,0.54,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4630,18725,0,private,S0,0,0,0,0,0,0,110,1.0,1.0,0.0,0.0,0.05,255,15,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4631,18726,0,supdup,S0,0,0,0,0,0,0,121,1.0,1.0,0.0,0.0,0.1,255,1,0.0,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
4632,18728,0,bgp,S0,0,0,0,0,0,0,278,1.0,1.0,0.0,0.0,0.07,255,19,0.07,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
4636,18735,0,private,SF,28,0,3,0,0,0,52,0.0,0.0,0.0,0.0,1.0,255,52,0.2,0.02,0.0,0.0,0.0,0.0,technician,Dos,teardrop
4637,18737,0,private,S0,0,0,0,0,0,0,143,1.0,1.0,0.0,0.0,0.08,216,10,0.05,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4638,18738,0,ecr_i,SF,1032,0,0,0,0,0,208,0.0,0.0,0.0,0.0,1.0,255,208,0.82,0.01,0.0,0.0,0.0,0.0,admin,Dos,smurf
4640,18742,0,Z39_50,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
4641,18752,0,netstat,S0,0,0,0,0,0,0,214,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
4642,18754,0,supdup,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
4644,18757,0,time,S0,0,0,0,0,0,0,4,1.0,1.0,0.0,0.0,0.5,255,8,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
4645,18770,0,Z39_50,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
4646,18776,0,domain,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.09,255,23,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
