id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
15666,0,discard,S0,0,0,0,0,0,0,121,1.0,1.0,0.0,0.0,0.17,255,13,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15669,0,ecr_i,SF,1032,0,0,0,0,0,220,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
15671,0,nnsp,S0,0,0,0,0,0,0,138,1.0,1.0,0.0,0.0,0.14,255,20,0.08,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
15676,0,private,S0,0,0,0,0,0,0,85,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15680,0,private,S0,0,0,0,0,0,0,81,1.0,1.0,0.0,0.0,0.21,255,4,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15682,0,private,S0,0,0,0,0,0,0,140,1.0,1.0,0.0,0.0,0.03,255,24,0.09,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15684,0,private,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.11,255,19,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15685,0,supdup,S0,0,0,0,0,0,0,159,1.0,1.0,0.0,0.0,0.07,255,11,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15690,0,ftp,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15694,0,http,REJ,0,0,0,0,0,0,224,0.0,0.0,1.0,1.0,0.05,255,12,0.05,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
15698,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.73,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
15706,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,35,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
15709,0,private,REJ,0,0,0,0,0,0,143,0.01,0.0,0.95,1.0,0.01,255,1,0.0,0.59,0.0,0.0,0.55,1.0,admin,Probe,satan
15712,0,uucp,S0,0,0,0,0,0,0,133,1.0,1.0,0.0,0.0,0.18,255,24,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
15716,0,http,S0,0,0,0,0,0,0,171,1.0,1.0,0.0,0.0,0.04,255,6,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
15735,0,private,S0,0,0,0,0,0,0,264,1.0,1.0,0.0,0.0,0.0,255,12,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
15736,0,private,S0,0,0,0,0,0,0,217,1.0,1.0,0.0,0.0,0.06,255,14,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15741,26090,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.72,0.0,0.0,1.0,1.0,technician,Probe,portsweep
15742,0,private,S0,0,0,0,0,0,0,288,1.0,1.0,0.0,0.0,0.02,255,11,0.04,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
15756,0,private,S0,0,0,0,0,0,0,219,1.0,1.0,0.0,0.0,0.05,255,11,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
15759,0,private,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
15763,0,Z39_50,REJ,0,0,0,0,0,0,287,0.0,0.0,1.0,1.0,0.06,255,16,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
15770,0,auth,S0,0,0,0,0,0,0,250,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15776,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,69,0.27,0.15,0.0,0.0,0.0,0.0,superuser,Dos,smurf
15781,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,86,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
15790,42021,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,196,2,0.01,0.2,0.0,0.0,0.39,1.0,technician,Probe,portsweep
15791,0,telnet,S0,0,0,0,0,0,0,34,1.0,1.0,0.0,0.0,0.41,255,14,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15792,0,private,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.1,255,26,0.1,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
15793,0,private,RSTO,0,0,0,0,0,0,102,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
15798,0,gopher,S0,0,0,0,0,0,0,238,1.0,1.0,0.0,0.0,0.03,255,2,0.01,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
15802,0,iso_tsap,S0,0,0,0,0,0,0,256,1.0,1.0,0.0,0.0,0.04,255,11,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15806,0,private,S0,0,0,0,0,0,0,131,1.0,1.0,0.0,0.0,0.07,255,1,0.0,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15812,0,private,S0,0,0,0,0,0,0,120,1.0,1.0,0.0,0.0,0.05,255,15,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15813,0,private,S0,0,0,0,0,0,0,82,1.0,1.0,0.0,0.0,0.1,255,8,0.03,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
15814,0,private,S0,0,0,0,0,0,0,249,1.0,1.0,0.0,0.0,0.06,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15816,0,private,REJ,0,0,0,0,0,0,15,0.0,0.0,1.0,1.0,0.4,255,26,0.1,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
15821,0,telnet,S0,0,0,0,0,0,0,25,1.0,1.0,0.0,0.0,0.24,255,66,0.26,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15822,0,time,S0,0,0,0,0,0,0,294,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15824,0,courier,S0,0,0,0,0,0,0,135,1.0,1.0,0.0,0.0,0.14,255,19,0.07,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15833,0,ftp,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.03,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
15834,0,supdup,S0,0,0,0,0,0,0,259,1.0,1.0,0.0,0.0,0.03,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
15837,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,108,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
15847,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,21,0.08,0.18,0.0,0.0,0.0,0.0,superuser,Dos,smurf
15850,0,mtp,REJ,0,0,0,0,0,0,232,0.0,0.0,1.0,1.0,0.05,255,11,0.04,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
15851,0,iso_tsap,S0,0,0,0,0,0,0,37,1.0,1.0,0.0,0.0,0.24,255,9,0.04,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
15853,0,echo,S0,0,0,0,0,0,0,177,1.0,1.0,0.0,0.0,0.08,255,15,0.06,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15859,0,private,REJ,0,0,0,0,0,0,122,0.0,0.0,1.0,1.0,0.11,255,14,0.05,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
15861,0,http,REJ,0,0,0,0,0,0,254,0.0,0.0,1.0,1.0,0.02,255,6,0.02,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
15864,0,gopher,S0,0,0,0,0,0,0,245,1.0,1.0,0.0,0.0,0.04,255,11,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
15869,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,178,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
15873,0,private,S0,0,0,0,0,0,0,107,1.0,1.0,0.0,0.0,0.15,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
15878,0,discard,S0,0,0,0,0,0,0,261,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15880,39507,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
15882,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,13,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
15884,0,daytime,S0,0,0,0,0,0,0,110,1.0,1.0,0.0,0.0,0.08,255,9,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
15886,0,name,S0,0,0,0,0,0,0,201,1.0,1.0,0.0,0.0,0.08,255,17,0.07,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15894,0,http,REJ,0,0,0,0,0,0,227,0.0,0.0,1.0,1.0,0.02,255,4,0.02,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
15900,0,private,S0,0,0,0,0,0,0,117,1.0,1.0,0.0,0.0,0.09,255,31,0.12,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15902,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,108,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
15903,0,private,REJ,0,0,0,0,0,0,117,0.0,0.0,1.0,1.0,0.14,255,16,0.06,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
15906,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,7,1,0.14,1.0,0.0,0.0,0.71,1.0,admin,Probe,ipsweep
15907,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,80,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
15908,4,ftp,SF,1232,2449,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,246,74,0.3,0.02,0.0,0.0,0.01,0.0,admin,R2L,warezclient
15914,0,private,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.1,255,14,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15918,0,private,S0,0,0,0,0,0,0,267,1.0,1.0,0.0,0.0,0.03,255,9,0.04,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
15919,0,ldap,S0,0,0,0,0,0,0,269,1.0,1.0,0.0,0.0,0.09,255,24,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
15924,0,iso_tsap,S0,0,0,0,0,0,0,278,1.0,1.0,0.0,0.0,0.07,255,20,0.08,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15932,0,private,S0,0,0,0,0,0,0,134,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15934,0,uucp,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.02,255,2,0.01,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15938,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,200,1,0.0,0.95,0.96,1.0,0.0,0.0,superuser,Probe,nmap
15940,0,systat,S0,0,0,0,0,0,0,119,1.0,1.0,0.0,0.0,0.14,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
15946,0,auth,S0,0,0,0,0,0,0,233,1.0,1.0,0.0,0.0,0.01,255,20,0.08,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15950,0,private,S0,0,0,0,0,0,0,87,1.0,1.0,0.0,0.0,0.2,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15953,2,ftp,SF,1254,2451,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,255,134,0.53,0.02,0.0,0.0,0.0,0.0,admin,R2L,warezclient
15955,0,hostnames,S0,0,0,0,0,0,0,273,1.0,1.0,0.0,0.0,0.02,255,16,0.06,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15964,0,courier,S0,0,0,0,0,0,0,138,1.0,1.0,0.0,0.0,0.12,255,5,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15968,0,whois,S0,0,0,0,0,0,0,224,1.0,1.0,0.0,0.0,0.06,255,13,0.05,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
15971,0,private,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.1,255,14,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
15978,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,113,0.44,0.01,0.0,0.0,0.0,0.0,technician,Dos,smurf
15983,0,private,SF,28,0,3,0,0,0,5,0.0,0.0,0.0,0.0,1.0,208,5,0.02,0.05,0.02,0.0,0.0,0.0,superuser,Dos,teardrop
15984,0,private,S0,0,0,0,0,0,0,205,1.0,1.0,0.0,0.0,0.03,146,7,0.05,0.08,0.9,1.0,0.01,0.0,superuser,Dos,neptune
15992,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,129,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
15993,40806,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.36,0.0,0.0,0.7,1.0,superuser,Probe,portsweep
15994,0,private,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.14,255,6,0.02,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
16004,0,Z39_50,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.1,255,13,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16005,0,daytime,S0,0,0,0,0,0,0,149,1.0,1.0,0.0,0.0,0.07,255,2,0.01,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16006,0,Z39_50,S0,0,0,0,0,0,0,236,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16010,0,sunrpc,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.03,255,15,0.06,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
16013,0,http,SF,54540,8314,0,1,1,0,2,0.0,0.0,0.0,0.33,1.0,105,105,1.0,0.0,0.0,0.0,0.01,0.01,superuser,Dos,back
16015,0,finger,S0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,1,8,1.0,0.0,1.0,0.12,0.0,0.0,technician,Dos,land
16017,0,vmnet,REJ,0,0,0,0,0,0,209,0.0,0.0,1.0,1.0,0.02,255,5,0.02,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
16021,0,mtp,S0,0,0,0,0,0,0,116,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
16025,0,ecr_i,SF,1032,0,0,0,0,0,510,0.0,0.0,0.0,0.0,1.0,161,16,0.1,0.02,0.0,0.0,0.0,0.0,superuser,Dos,smurf
16026,0,private,SF,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,255,9,0.04,0.07,0.0,0.0,0.74,0.0,admin,Probe,satan
16027,0,private,S0,0,0,0,0,0,0,267,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16035,0,private,S0,0,0,0,0,0,0,120,1.0,1.0,0.0,0.0,0.05,255,6,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
16037,0,csnet_ns,S0,0,0,0,0,0,0,118,1.0,1.0,0.0,0.0,0.08,255,4,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16040,0,http_443,S0,0,0,0,0,0,0,127,1.0,1.0,0.0,0.0,0.06,255,19,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16041,0,private,S0,0,0,0,0,0,0,135,1.0,1.0,0.0,0.0,0.1,239,6,0.03,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16048,0,nnsp,REJ,0,0,0,0,0,0,137,0.0,0.0,1.0,1.0,0.06,255,7,0.03,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
16051,0,other,REJ,0,0,0,0,0,0,508,0.09,0.0,0.91,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.92,1.0,admin,Probe,satan
16054,0,netbios_ns,REJ,0,0,0,0,0,0,176,0.0,0.0,1.0,1.0,0.07,255,13,0.05,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
16055,0,bgp,S0,0,0,0,0,0,0,144,1.0,1.0,0.0,0.0,0.03,255,4,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16065,0,telnet,S0,0,0,0,0,0,0,247,1.0,1.0,0.0,0.0,0.04,255,10,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16066,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,129,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
16067,0,sunrpc,S0,0,0,0,0,0,0,22,1.0,1.0,0.0,0.0,0.45,255,10,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16073,0,private,S0,0,0,0,0,0,0,217,1.0,1.0,0.0,0.0,0.08,255,30,0.12,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16077,0,private,S0,0,0,0,0,0,0,218,1.0,1.0,0.0,0.0,0.08,255,3,0.01,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16092,0,private,S0,0,0,0,0,0,0,258,1.0,1.0,0.0,0.0,0.01,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16095,0,private,S0,0,0,0,0,0,0,4,1.0,1.0,0.0,0.0,0.25,255,8,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16100,0,private,S0,0,0,0,0,0,0,50,1.0,1.0,0.0,0.0,0.4,255,20,0.08,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
16102,0,csnet_ns,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
16104,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,244,0.96,0.01,0.0,0.0,0.01,0.0,superuser,Dos,smurf
16106,0,ftp_data,S0,0,0,0,0,0,0,246,1.0,1.0,0.0,0.0,0.02,255,2,0.01,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16108,0,sunrpc,RSTO,0,0,0,0,0,0,179,0.0,0.0,1.0,1.0,0.04,255,7,0.03,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
16112,0,ecr_i,SF,1032,0,0,0,0,0,108,0.0,0.0,0.0,0.0,1.0,255,108,0.42,0.02,0.0,0.0,0.0,0.0,superuser,Dos,smurf
16118,0,private,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.1,255,5,0.02,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
16120,0,private,S0,0,0,0,0,0,0,102,1.0,1.0,0.0,0.0,0.13,255,36,0.14,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
16126,0,private,REJ,0,0,0,0,0,0,170,0.0,0.0,1.0,1.0,0.09,255,15,0.06,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
16133,0,time,S0,0,0,0,0,0,0,231,1.0,1.0,0.0,0.0,0.07,255,17,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16138,0,private,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.11,255,12,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16147,0,Z39_50,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
16151,0,private,S0,0,0,0,0,0,0,201,1.0,1.0,0.0,0.0,0.0,255,29,0.11,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16156,0,uucp_path,S0,0,0,0,0,0,0,201,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16163,0,ecr_i,SF,520,0,0,0,0,0,480,0.0,0.0,0.0,0.0,1.0,68,68,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
16167,2,private,RSTR,0,0,0,0,0,0,389,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.52,0.0,0.0,1.0,1.0,admin,Probe,portsweep
16187,0,finger,S0,0,0,0,0,0,0,27,1.0,1.0,0.0,0.0,0.22,255,47,0.18,0.03,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16191,0,systat,S0,0,0,0,0,0,0,287,1.0,1.0,0.0,0.0,0.04,255,19,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16193,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.29,0.0,0.0,0.57,1.0,superuser,Probe,portsweep
16195,0,private,S0,0,0,0,0,0,0,40,1.0,1.0,0.0,0.0,0.3,255,12,0.05,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16197,0,link,S0,0,0,0,0,0,0,53,1.0,1.0,0.0,0.0,0.04,255,2,0.01,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16204,0,nntp,S0,0,0,0,0,0,0,122,1.0,1.0,0.0,0.0,0.18,255,22,0.09,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
16209,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,171,0.67,0.02,0.0,0.0,0.02,0.0,admin,Dos,smurf
16210,0,efs,S0,0,0,0,0,0,0,510,0.2,1.0,0.79,0.0,0.0,255,1,0.0,1.0,0.2,1.0,0.78,0.0,superuser,Probe,satan
16212,0,bgp,S0,0,0,0,0,0,0,277,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16215,0,sunrpc,S0,0,0,0,0,0,0,291,1.0,1.0,0.0,0.0,0.07,255,21,0.08,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
16221,0,hostnames,S0,0,0,0,0,0,0,264,1.0,1.0,0.0,0.0,0.07,255,18,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16228,0,ctf,S0,0,0,0,0,0,0,187,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16230,0,sunrpc,S0,0,0,0,0,0,0,234,1.0,1.0,0.0,0.0,0.06,255,14,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16235,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,168,1,0.01,0.94,0.95,1.0,0.0,0.0,superuser,Probe,nmap
16240,0,private,S0,0,0,0,0,0,0,199,1.0,1.0,0.0,0.0,0.12,255,24,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16242,0,uucp_path,S0,0,0,0,0,0,0,212,1.0,1.0,0.0,0.0,0.07,255,16,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16245,0,http,SF,54540,8314,0,1,1,0,5,0.0,0.0,0.0,0.0,1.0,26,26,1.0,0.0,0.0,0.0,0.08,0.08,admin,Dos,back
16246,0,private,SF,215,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,193,161,0.83,0.01,0.0,0.0,0.0,0.0,technician,Probe,nmap
16248,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.34,0.0,0.0,0.33,1.0,superuser,Probe,portsweep
16250,0,vmnet,S0,0,0,0,0,0,0,294,1.0,1.0,0.0,0.0,0.06,255,18,0.07,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
16251,0,hostnames,REJ,0,0,0,0,0,0,159,0.0,0.0,1.0,1.0,0.09,255,15,0.06,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
16253,0,discard,S0,0,0,0,0,0,0,276,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
16254,0,ftp_data,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
16255,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,150,5,0.03,0.02,0.0,0.0,0.0,0.0,admin,Dos,smurf
16256,0,private,S0,0,0,0,0,0,0,86,1.0,1.0,0.0,0.0,0.05,255,17,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
16257,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,27,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
16258,0,sql_net,S0,0,0,0,0,0,0,105,1.0,1.0,0.0,0.0,0.05,255,19,0.07,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16265,0,whois,S0,0,0,0,0,0,0,251,1.0,1.0,0.0,0.0,0.08,255,20,0.08,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
16266,0,iso_tsap,REJ,0,0,0,0,0,0,232,0.0,0.0,1.0,1.0,0.02,255,5,0.02,0.07,0.0,0.0,1.0,1.0,technician,Dos,neptune
16267,0,Z39_50,S0,0,0,0,0,0,0,255,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
16270,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,173,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
16272,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,54,1,0.02,0.17,0.11,0.0,0.11,1.0,admin,Probe,portsweep
16273,0,sunrpc,S0,0,0,0,0,0,0,251,1.0,1.0,0.0,0.0,0.04,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
16274,0,private,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.06,255,10,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
16285,0,private,S0,0,0,0,0,0,0,133,1.0,1.0,0.0,0.0,0.17,255,4,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
